,hotel_name,hotel_original_rating,hotel_price,ratings,user_age,user_id,user_ihp,user_wealth
4078,candlewood suites las vegas,3.3714285714,124.0,4.0,3.0,826,153.5,-1.1660540303487552
4079,amalfi hotel chicago,4.4524064171,158.0,5.0,3.0,826,153.5,-1.1660540303487552
4080,bay bridge inn,3.0428571429000004,174.0,3.0,3.0,826,153.5,-1.1660540303487552
4081,oasis inn,2.4888888889,157.0,3.0,3.0,826,153.5,-1.1660540303487552
4082,inn at lincoln park,3.3680000000000003,149.0,4.0,3.0,826,153.5,-1.1660540303487552
4083,inn at lincoln park,3.3680000000000003,149.0,4.0,3.0,826,153.5,-1.1660540303487552
4084,bay bridge inn,3.0428571429000004,174.0,4.0,3.0,826,153.5,-1.1660540303487552
4085,intercontinental san francisco,4.3063063063,174.0,5.0,3.0,826,153.5,-1.1660540303487552
4086,layne hotel,3.8214285714,149.0,4.0,4.0,827,159.25,-1.0385175444391705
4087,best western grant park hotel,3.5090909091,104.0,4.0,0.0,828,102.6,-0.35212379191360405
4088,whiskey pete s casino and hotel,3.1186440677999996,40.0,3.0,0.0,828,102.6,-0.35212379191360405
4089,intercontinental san francisco,4.3063063063,174.0,4.0,0.0,828,102.6,-0.35212379191360405
4090,new york new york hotel and casino,3.8398671095999997,52.0,3.0,0.0,828,102.6,-0.35212379191360405
4091,travelodge central san francisco hotel,2.5193548387,117.2,3.0,0.0,828,102.6,-0.35212379191360405
4092,chinatown hotel,3.2625,77.0,4.0,0.0,828,102.6,-0.35212379191360405
4093,extended stay deluxe las vegas east flamingo,3.05,76.0,3.0,2.0,829,161.25,-0.5391100018743784
4094,allerton hotel,3.6802139037,112.0,4.0,2.0,829,161.25,-0.5391100018743784
4095,staybridge suites las vegas,4.7269230769,136.0,5.0,2.0,829,161.25,-0.5391100018743784
4096,homestead studio suites las vegas midtown,3.0666666667,70.0,3.0,2.0,829,161.25,-0.5391100018743784
4097,courtyard by marriott las vegas summerlin,3.7,84.0,4.0,2.0,829,161.25,-0.5391100018743784
4098,intercontinental san francisco,4.3063063063,174.0,5.0,2.0,829,161.25,-0.5391100018743784
4099,broadway manor inn,3.5373134327999995,125.0,4.0,2.0,829,161.25,-0.5391100018743784
4100,ambassador east hotel,4.078,166.0,5.0,2.0,829,161.25,-0.5391100018743784
4101,best western civic center motor inn,3.3954545455000003,172.25,4.0,2.0,829,161.25,-0.5391100018743784
4102,intercontinental san francisco,4.3063063063,174.0,5.0,3.0,830,203.5,0.2548541220203452
4103,intercontinental san francisco,4.3063063063,174.0,4.0,3.0,830,203.5,0.2548541220203452
4104,hotel metro,4.2199335548,144.6,4.0,3.0,830,203.5,0.2548541220203452
4105,intercontinental san francisco,4.3063063063,174.0,5.0,3.0,830,203.5,0.2548541220203452
4106,intercontinental san francisco,4.3063063063,174.0,5.0,4.0,831,159.25,-1.2245822708739036
4107,best western civic center motor inn,3.3954545455000003,172.25,4.0,4.0,831,159.25,-1.2245822708739036
4108,best western civic center motor inn,3.3954545455000003,172.25,4.0,4.0,831,159.25,-1.2245822708739036
4109,hotel bijou,3.9178947368,172.0,4.0,1.0,832,459.225,1.0551369767350078
4110,super 8 motel las vegas downtown,2.7,65.5,3.0,5.0,833,144.0,-0.5197438422557115
4111,amalfi hotel chicago,4.4524064171,158.0,5.0,5.0,833,144.0,-0.5197438422557115
4112,the palmer house hilton,3.8697674419,123.0,4.0,5.0,833,144.0,-0.5197438422557115
4113,hotel bijou,3.9178947368,172.0,4.0,0.0,834,427.6,1.4484606039210743
4114,hotel bijou,3.9178947368,172.0,3.0,0.0,834,427.6,1.4484606039210743
4115,hotel bijou,3.9178947368,172.0,4.0,0.0,834,427.6,1.4484606039210743
4116,hotel bijou,3.9178947368,172.0,4.0,0.0,834,427.6,1.4484606039210743
4117,hotel bijou,3.9178947368,172.0,4.0,0.0,834,427.6,1.4484606039210743
4118,hotel bijou,3.9178947368,172.0,4.0,4.0,835,184.25,-0.30006161612362225
4119,san francisco days inn downtown civic center area,3.3,171.5,4.0,1.0,836,159.225,-0.20058989018941115
4120,astoria hotel,3.4484848485,169.0,4.0,1.0,836,159.225,-0.20058989018941115
4121,san francisco days inn downtown civic center area,3.3,171.5,3.0,4.0,837,509.25,1.0519718184511502
4122,san francisco days inn downtown civic center area,3.3,171.5,3.0,4.0,837,509.25,1.0519718184511502
4123,san francisco days inn downtown civic center area,3.3,171.5,4.0,4.0,837,509.25,1.0519718184511502
4124,san francisco days inn downtown civic center area,3.3,171.5,4.0,4.0,838,184.25,-0.3833101917085309
4125,san francisco days inn downtown civic center area,3.3,171.5,4.0,4.0,838,184.25,-0.3833101917085309
4126,holiday inn san francisco fishermans wharf,3.9910447761000003,168.0,5.0,4.0,838,184.25,-0.3833101917085309
4127,best western tuscan inn fisherman s wharf a kimpton hotel,4.2561151079,171.0,5.0,4.0,838,184.25,-0.3833101917085309
4128,wellington hotel,3.7940199336,170.75,4.0,4.0,838,184.25,-0.3833101917085309
4129,courtyard new york manhattan midtown east,4.5303703704,149.0,5.0,4.0,838,184.25,-0.3833101917085309
4130,intercontinental mark hopkins san francisco,4.0954314721,170.0,5.0,4.0,838,184.25,-0.3833101917085309
4131,intercontinental mark hopkins san francisco,4.0954314721,170.0,5.0,4.0,838,184.25,-0.3833101917085309
4132,intercontinental mark hopkins san francisco,4.0954314721,170.0,4.0,3.0,839,303.5,0.7033416907984461
4133,intercontinental mark hopkins san francisco,4.0954314721,170.0,4.0,3.0,839,303.5,0.7033416907984461
4134,intercontinental mark hopkins san francisco,4.0954314721,170.0,4.0,3.0,839,303.5,0.7033416907984461
4135,intercontinental mark hopkins san francisco,4.0954314721,170.0,4.0,3.0,840,503.5,1.1696355426056622
4136,intercontinental mark hopkins san francisco,4.0954314721,170.0,4.0,3.0,840,503.5,1.1696355426056622
4137,city club hotel,4.0172413793,170.0,4.0,3.0,840,503.5,1.1696355426056622
4138,city club hotel,4.0172413793,170.0,4.0,3.0,840,503.5,1.1696355426056622
4139,city club hotel,4.0172413793,170.0,4.0,3.0,840,503.5,1.1696355426056622
4140,city club hotel,4.0172413793,170.0,4.0,3.0,840,503.5,1.1696355426056622
4141,city club hotel,4.0172413793,170.0,4.0,3.0,840,503.5,1.1696355426056622
4142,city club hotel,4.0172413793,170.0,4.0,3.0,840,503.5,1.1696355426056622
4143,city club hotel,4.0172413793,170.0,3.0,3.0,840,503.5,1.1696355426056622
4144,city club hotel,4.0172413793,170.0,5.0,4.0,841,184.25,-0.33100198818908566
4145,marriott san francisco fisherman s wharf,3.929787234,170.0,5.0,4.0,841,184.25,-0.33100198818908566
4146,marriott san francisco fisherman s wharf,3.929787234,170.0,4.0,4.0,841,184.25,-0.33100198818908566
4147,marriott san francisco fisherman s wharf,3.929787234,170.0,4.0,4.0,841,184.25,-0.33100198818908566
4148,marriott san francisco fisherman s wharf,3.929787234,170.0,5.0,4.0,841,184.25,-0.33100198818908566
4149,marriott san francisco fisherman s wharf,3.929787234,170.0,4.0,4.0,841,184.25,-0.33100198818908566
4150,red rock casino resort spa,4.1677419355000005,60.0,5.0,0.0,842,77.6,-0.8835281468627003
4151,marriott san francisco fisherman s wharf,3.929787234,170.0,4.0,5.0,843,469.0,1.7974106479838454
4152,marriott san francisco fisherman s wharf,3.929787234,170.0,3.0,5.0,843,469.0,1.7974106479838454
4153,marriott san francisco fisherman s wharf,3.929787234,170.0,4.0,5.0,843,469.0,1.7974106479838454
4154,marriott san francisco fisherman s wharf,3.929787234,170.0,4.0,5.0,843,469.0,1.7974106479838454
4155,marriott san francisco fisherman s wharf,3.929787234,170.0,4.0,5.0,843,469.0,1.7974106479838454
4156,marriott san francisco fisherman s wharf,3.929787234,170.0,4.0,5.0,843,469.0,1.7974106479838454
4157,marriott san francisco fisherman s wharf,3.929787234,170.0,3.0,0.0,844,427.6,0.907888637288679
4158,royalton hotel new york city,4.2985294118,170.0,4.0,0.0,844,427.6,0.907888637288679
4159,royalton hotel new york city,4.2985294118,170.0,4.0,0.0,844,427.6,0.907888637288679
4160,royalton hotel new york city,4.2985294118,170.0,4.0,4.0,845,309.25,0.4679931279245167
4161,royalton hotel new york city,4.2985294118,170.0,4.0,4.0,845,309.25,0.4679931279245167
4162,royalton hotel new york city,4.2985294118,170.0,5.0,4.0,845,309.25,0.4679931279245167
4163,royalton hotel new york city,4.2985294118,170.0,5.0,1.0,846,134.225,-0.3578350533686999
4164,royalton hotel new york city,4.2985294118,170.0,5.0,1.0,846,134.225,-0.3578350533686999
4165,doubletree metropolitan hotel,3.722923588,133.0,5.0,1.0,846,134.225,-0.3578350533686999
4166,springhill suites chicago downtown river north,4.5594594595,130.0,5.0,1.0,846,134.225,-0.3578350533686999
4167,hotel metro,4.2199335548,144.6,4.0,1.0,846,134.225,-0.3578350533686999
4168,cova hotel,4.0723404255,169.0,4.0,1.0,846,134.225,-0.3578350533686999
4169,cova hotel,4.0723404255,169.0,4.0,1.0,846,134.225,-0.3578350533686999
4170,cova hotel,4.0723404255,169.0,4.0,1.0,847,259.225,0.5441150563083444
4171,cova hotel,4.0723404255,169.0,4.0,1.0,847,259.225,0.5441150563083444
4172,cova hotel,4.0723404255,169.0,4.0,1.0,847,259.225,0.5441150563083444
4173,cova hotel,4.0723404255,169.0,4.0,1.0,847,259.225,0.5441150563083444
4174,cova hotel,4.0723404255,169.0,4.0,1.0,847,259.225,0.5441150563083444
4175,cova hotel,4.0723404255,169.0,5.0,2.0,848,136.25,-1.3209318110329746
4176,candlewood suites las vegas,3.3714285714,124.0,4.0,2.0,848,136.25,-1.3209318110329746
4177,cova hotel,4.0723404255,169.0,5.0,2.0,849,186.25,0.08955902003893197
4178,cova hotel,4.0723404255,169.0,4.0,2.0,849,186.25,0.08955902003893197
4179,cova hotel,4.0723404255,169.0,4.0,2.0,849,186.25,0.08955902003893197
4180,cova hotel,4.0723404255,169.0,4.0,2.0,849,186.25,0.08955902003893197
4181,the talbott hotel,4.6721311475,127.0,5.0,2.0,849,186.25,0.08955902003893197
4182,astoria hotel,3.4484848485,169.0,4.0,4.0,850,184.25,-0.8171769956467241
4183,astoria hotel,3.4484848485,169.0,4.0,4.0,850,184.25,-0.8171769956467241
4184,astoria hotel,3.4484848485,169.0,4.0,4.0,850,184.25,-0.8171769956467241
4185,astoria hotel,3.4484848485,169.0,4.0,4.0,850,184.25,-0.8171769956467241
4186,hudson hotel,3.4338870432,133.25,3.0,4.0,850,184.25,-0.8171769956467241
4187,astoria hotel,3.4484848485,169.0,4.0,4.0,850,184.25,-0.8171769956467241
4188,cosmopolitan hotel tribeca,4.1,151.0,4.0,4.0,850,184.25,-0.8171769956467241
4189,astoria hotel,3.4484848485,169.0,3.0,4.0,850,184.25,-0.8171769956467241
4190,millennium knickerbocker hotel chicago,4.0984615385000005,144.0,5.0,1.0,851,159.225,-0.24797137054648732
4191,extended stay deluxe las vegas east flamingo,3.05,76.0,3.0,1.0,851,159.225,-0.24797137054648732
4192,surf motel,2.72,127.0,3.0,1.0,851,159.225,-0.24797137054648732
4193,astoria hotel,3.4484848485,169.0,3.0,1.0,851,159.225,-0.24797137054648732
4194,astoria hotel,3.4484848485,169.0,4.0,1.0,851,159.225,-0.24797137054648732
4195,hilton grand vacation suites las vegas convention center,4.038235294100001,73.0,3.0,1.0,851,159.225,-0.24797137054648732
4196,astoria hotel,3.4484848485,169.0,4.0,1.0,851,159.225,-0.24797137054648732
4197,astoria hotel,3.4484848485,169.0,4.0,1.0,851,159.225,-0.24797137054648732
4198,hudson hotel,3.4338870432,133.25,4.0,2.0,852,136.25,-0.8627074942551459
4199,best western bowery hanbee hotel,4.4618556701,169.0,5.0,2.0,852,136.25,-0.8627074942551459
4200,best western bowery hanbee hotel,4.4618556701,169.0,5.0,2.0,852,136.25,-0.8627074942551459
4201,beach motel,1.64,139.0,2.0,2.0,852,136.25,-0.8627074942551459
4202,eurostars wall street,4.1,164.5,5.0,2.0,852,136.25,-0.8627074942551459
4203,millennium knickerbocker hotel chicago,4.0984615385000005,144.0,5.0,2.0,852,136.25,-0.8627074942551459
4204,radisson martinique on broadway,3.6531531532,155.0,4.0,2.0,852,136.25,-0.8627074942551459
4205,dana hotel spa,4.4552380951999995,134.0,5.0,2.0,852,136.25,-0.8627074942551459
4206,sahara hotel casino,2.8571428571,54.0,2.0,2.0,852,136.25,-0.8627074942551459
4207,hudson hotel,3.4338870432,133.25,3.0,0.0,853,77.6,-1.901899179237512
4208,congress plaza hotel,3.0273972603,99.0,4.0,0.0,853,77.6,-1.901899179237512
4209,club de soleil,3.8036363636000003,81.5,4.0,0.0,853,77.6,-1.901899179237512
4210,vagabond inn san francisco civic center,3.4,130.0,3.0,0.0,853,77.6,-1.901899179237512
4211,arizona charlie s boulder casino hotel,3.2928571429000004,35.0,4.0,0.0,853,77.6,-1.901899179237512
4212,jockey club,3.9531914894,96.75,5.0,0.0,853,77.6,-1.901899179237512
4213,red rock casino resort spa,4.1677419355000005,60.0,5.0,0.0,853,77.6,-1.901899179237512
4214,la quinta inn suites chicago northshore,4.16,169.0,4.0,0.0,854,427.6,1.5408789498339135
4215,la quinta inn suites chicago northshore,4.16,169.0,4.0,0.0,854,427.6,1.5408789498339135
4216,la quinta inn suites chicago northshore,4.16,169.0,4.0,0.0,854,427.6,1.5408789498339135
4217,la quinta inn suites chicago northshore,4.16,169.0,4.0,0.0,854,427.6,1.5408789498339135
4218,la quinta inn suites chicago northshore,4.16,169.0,4.0,4.0,855,309.25,0.4791322083452534
4219,amber inn,3.975,95.0,4.0,4.0,855,309.25,0.4791322083452534
4220,la quinta inn suites chicago northshore,4.16,169.0,4.0,4.0,855,309.25,0.4791322083452534
4221,trump international hotel tower las vegas,3.9156146179,107.0,4.0,5.0,856,144.0,-0.26693265172055286
4222,la quinta inn suites chicago northshore,4.16,169.0,5.0,5.0,856,144.0,-0.26693265172055286
4223,inn at lincoln park,3.3680000000000003,149.0,4.0,2.0,857,136.25,-1.1353372016514622
4224,palwaukee inn conference center,2.68,95.0,3.0,2.0,857,136.25,-1.1353372016514622
4225,mandalay bay resort casino,3.8139534883999997,77.0,4.0,0.0,858,77.6,-0.9920044716806
4226,hilton garden inn las vegas strip south,4.2782608695999995,101.0,5.0,0.0,858,77.6,-0.9920044716806
4227,econo lodge,2.6166666667,120.0,3.0,0.0,858,77.6,-0.9920044716806
4228,courtyard by marriott las vegas summerlin,3.7,84.0,4.0,0.0,858,77.6,-0.9920044716806
4229,sahara hotel casino,2.8571428571,54.0,3.0,0.0,858,77.6,-0.9920044716806
4230,sahara hotel casino,2.8571428571,54.0,4.0,0.0,858,77.6,-0.9920044716806
4231,holiday inn express nyc madison square garden,4.1588235294,119.0,5.0,0.0,858,77.6,-0.9920044716806
4232,renaissance chicago o hare suites hotel,4.4476190476,103.0,5.0,0.0,858,77.6,-0.9920044716806
4233,palwaukee inn conference center,2.68,95.0,3.0,0.0,858,77.6,-0.9920044716806
4234,holiday inn chicago mart plaza,3.814893617,127.0,3.0,1.0,859,459.225,1.9699926874046052
4235,ace hotel nyc,4.106122449,169.0,4.0,1.0,859,459.225,1.9699926874046052
4236,ace hotel nyc,4.106122449,169.0,4.0,1.0,859,459.225,1.9699926874046052
4237,ace hotel nyc,4.106122449,169.0,4.0,1.0,859,459.225,1.9699926874046052
4238,ace hotel nyc,4.106122449,169.0,4.0,1.0,859,459.225,1.9699926874046052
4239,ace hotel nyc,4.106122449,169.0,4.0,1.0,859,459.225,1.9699926874046052
4240,ace hotel nyc,4.106122449,169.0,4.0,2.0,860,486.25,0.9142582023379481
4241,ace hotel nyc,4.106122449,169.0,4.0,2.0,860,486.25,0.9142582023379481
4242,ace hotel nyc,4.106122449,169.0,4.0,0.0,861,427.6,1.0938242557117848
4243,ace hotel nyc,4.106122449,169.0,4.0,0.0,861,427.6,1.0938242557117848
4244,ace hotel nyc,4.106122449,169.0,4.0,0.0,861,427.6,1.0938242557117848
4245,ace hotel nyc,4.106122449,169.0,4.0,0.0,861,427.6,1.0938242557117848
4246,ace hotel nyc,4.106122449,169.0,4.0,0.0,861,427.6,1.0938242557117848
4247,ace hotel nyc,4.106122449,169.0,4.0,3.0,862,303.5,0.4079169676116553
4248,best western bowery hanbee hotel,4.4618556701,169.0,4.0,3.0,862,303.5,0.4079169676116553
4249,good nite inn san francisco airport,2.9538461538,98.0,3.0,3.0,862,303.5,0.4079169676116553
4250,roger williams hotel,4.2132450331,169.0,4.0,3.0,862,303.5,0.4079169676116553
4251,roger williams hotel,4.2132450331,169.0,4.0,3.0,862,303.5,0.4079169676116553
4252,roger williams hotel,4.2132450331,169.0,4.0,3.0,863,303.5,0.45572394954978157
4253,roger williams hotel,4.2132450331,169.0,4.0,3.0,863,303.5,0.45572394954978157
4254,roger williams hotel,4.2132450331,169.0,4.0,3.0,863,303.5,0.45572394954978157
4255,roger williams hotel,4.2132450331,169.0,4.0,3.0,863,303.5,0.45572394954978157
4256,best western bowery hanbee hotel,4.4618556701,169.0,5.0,3.0,863,303.5,0.45572394954978157
4257,best western bowery hanbee hotel,4.4618556701,169.0,4.0,3.0,863,303.5,0.45572394954978157
4258,best western bowery hanbee hotel,4.4618556701,169.0,4.0,3.0,863,303.5,0.45572394954978157
4259,best western bowery hanbee hotel,4.4618556701,169.0,4.0,3.0,863,303.5,0.45572394954978157
4260,best western bowery hanbee hotel,4.4618556701,169.0,5.0,3.0,863,303.5,0.45572394954978157
4261,best western bowery hanbee hotel,4.4618556701,169.0,4.0,4.0,864,509.25,0.853014055413752
4262,best western bowery hanbee hotel,4.4618556701,169.0,5.0,4.0,864,509.25,0.853014055413752
4263,best western bowery hanbee hotel,4.4618556701,169.0,4.0,4.0,864,509.25,0.853014055413752
4264,the iroquois,4.4314606742,169.0,4.0,4.0,864,509.25,0.853014055413752
4265,the iroquois,4.4314606742,169.0,4.0,4.0,864,509.25,0.853014055413752
4266,the iroquois,4.4314606742,169.0,4.0,4.0,864,509.25,0.853014055413752
4267,the iroquois,4.4314606742,169.0,4.0,4.0,864,509.25,0.853014055413752
4268,tahiti vacation club,3.9571428570999996,71.0,4.0,0.0,865,77.6,-1.4480908251662834
4269,mandalay bay resort casino,3.8139534883999997,77.0,4.0,0.0,865,77.6,-1.4480908251662834
4270,palwaukee inn conference center,2.68,95.0,4.0,0.0,865,77.6,-1.4480908251662834
4271,sahara hotel casino,2.8571428571,54.0,3.0,0.0,865,77.6,-1.4480908251662834
4272,travelodge ambassador strip inn,3.2941176470999998,45.0,4.0,0.0,865,77.6,-1.4480908251662834
4273,best western grant park hotel,3.5090909091,104.0,4.0,0.0,865,77.6,-1.4480908251662834
4274,best western mccarran inn,3.6578947368,91.0,4.0,0.0,865,77.6,-1.4480908251662834
4275,courtyard by marriott las vegas summerlin,3.7,84.0,4.0,0.0,865,77.6,-1.4480908251662834
4276,the iroquois,4.4314606742,169.0,4.0,5.0,866,269.0,0.6391262688227513
4277,the iroquois,4.4314606742,169.0,5.0,5.0,866,269.0,0.6391262688227513
4278,the iroquois,4.4314606742,169.0,4.0,5.0,866,269.0,0.6391262688227513
4279,fitzpatrick grand central hotel,4.3693251534,168.0,4.0,5.0,866,269.0,0.6391262688227513
4280,fitzpatrick grand central hotel,4.3693251534,168.0,4.0,5.0,866,269.0,0.6391262688227513
4281,clarion collection the solita soho hotel,3.950877193,152.0,3.0,5.0,866,269.0,0.6391262688227513
4282,fitzpatrick grand central hotel,4.3693251534,168.0,4.0,5.0,866,269.0,0.6391262688227513
4283,fitzpatrick grand central hotel,4.3693251534,168.0,5.0,2.0,867,136.25,-1.4160524221919097
4284,hotel sax chicago,4.1482142857,105.0,5.0,2.0,867,136.25,-1.4160524221919097
4285,hotel rex,4.4473684211,160.0,5.0,2.0,867,136.25,-1.4160524221919097
4286,union square plaza hotel,3.1519999999999997,124.5,4.0,2.0,867,136.25,-1.4160524221919097
4287,fitzpatrick grand central hotel,4.3693251534,168.0,5.0,2.0,867,136.25,-1.4160524221919097
4288,fitzpatrick grand central hotel,4.3693251534,168.0,5.0,2.0,867,136.25,-1.4160524221919097
4289,travel inn hotel new york,3.8481283422000003,126.2,5.0,2.0,867,136.25,-1.4160524221919097
4290,fitzpatrick grand central hotel,4.3693251534,168.0,4.0,5.0,868,269.0,0.4969264708981187
4291,fitzpatrick grand central hotel,4.3693251534,168.0,4.0,5.0,868,269.0,0.4969264708981187
4292,fitzpatrick grand central hotel,4.3693251534,168.0,4.0,5.0,868,269.0,0.4969264708981187
4293,the premier,4.5,160.8,4.0,5.0,868,269.0,0.4969264708981187
4294,fitzpatrick grand central hotel,4.3693251534,168.0,4.0,5.0,868,269.0,0.4969264708981187
4295,hotel on rivington,3.9832061069,168.0,3.0,5.0,868,269.0,0.4969264708981187
4296,hotel on rivington,3.9832061069,168.0,4.0,5.0,868,269.0,0.4969264708981187
4297,hotel on rivington,3.9832061069,168.0,5.0,4.0,869,159.25,-1.9632522866558848
4298,tahiti vacation club,3.9571428570999996,71.0,4.0,4.0,869,159.25,-1.9632522866558848
4299,holiday inn chicago midway airport,4.65,151.0,5.0,4.0,869,159.25,-1.9632522866558848
4300,hotel on rivington,3.9832061069,168.0,5.0,4.0,869,159.25,-1.9632522866558848
4301,the westin casuarina las vegas hotel casino spa,3.5813953488,96.5,3.0,4.0,869,159.25,-1.9632522866558848
4302,hotel on rivington,3.9832061069,168.0,5.0,4.0,869,159.25,-1.9632522866558848
4303,holiday inn chicago midway airport,4.65,151.0,5.0,4.0,869,159.25,-1.9632522866558848
4304,renaissance chicago o hare suites hotel,4.4476190476,103.0,4.0,5.0,870,169.0,0.05952791641842799
4305,desert rose resort,4.5880398671,90.0,4.0,5.0,870,169.0,0.05952791641842799
4306,oasis inn,2.4888888889,157.0,3.0,5.0,870,169.0,0.05952791641842799
4307,holiday inn san francisco fishermans wharf,3.9910447761000003,168.0,5.0,3.0,871,178.5,-0.5634865599263812
4308,holiday inn chicago midway airport,4.65,151.0,5.0,3.0,871,178.5,-0.5634865599263812
4309,holiday inn san francisco fishermans wharf,3.9910447761000003,168.0,4.0,3.0,871,178.5,-0.5634865599263812
4310,great highway motor inn,3.575,139.0,4.0,3.0,872,153.5,-1.009584037206128
4311,palwaukee inn conference center,2.68,95.0,3.0,3.0,872,153.5,-1.009584037206128
4312,holiday inn san francisco fishermans wharf,3.9910447761000003,168.0,4.0,3.0,872,153.5,-1.009584037206128
4313,holiday inn chicago midway airport,4.65,151.0,5.0,3.0,872,153.5,-1.009584037206128
4314,mgm grand hotel and casino,3.9986710963,88.0,3.0,3.0,872,153.5,-1.009584037206128
4315,holiday inn express chicago midway airport,3.78,162.0,4.0,3.0,872,153.5,-1.009584037206128
4316,springhill suites chicago downtown river north,4.5594594595,130.0,5.0,1.0,873,109.225,-1.7314925811740467
4317,the mansfield,3.9542857143,166.0,4.0,1.0,873,109.225,-1.7314925811740467
4318,holiday inn san francisco fishermans wharf,3.9910447761000003,168.0,4.0,1.0,873,109.225,-1.7314925811740467
4319,holiday inn san francisco fishermans wharf,3.9910447761000003,168.0,4.0,1.0,873,109.225,-1.7314925811740467
4320,pontiac hotel,2.36,134.2,3.0,1.0,873,109.225,-1.7314925811740467
4321,bentley hotel,3.8246575342,164.0,4.0,2.0,874,161.25,-0.5729667839674721
4322,ambassador east hotel,4.078,166.0,5.0,2.0,874,161.25,-0.5729667839674721
4323,ambassador east hotel,4.078,166.0,4.0,2.0,874,161.25,-0.5729667839674721
4324,ambassador east hotel,4.078,166.0,4.0,4.0,875,209.25,-0.07687803403706239
4325,ambassador east hotel,4.078,166.0,4.0,4.0,875,209.25,-0.07687803403706239
4326,the mansfield,3.9542857143,166.0,5.0,4.0,875,209.25,-0.07687803403706239
4327,the mansfield,3.9542857143,166.0,5.0,4.0,875,209.25,-0.07687803403706239
4328,the mansfield,3.9542857143,166.0,5.0,4.0,875,209.25,-0.07687803403706239
4329,the mansfield,3.9542857143,166.0,4.0,4.0,875,209.25,-0.07687803403706239
4330,the mansfield,3.9542857143,166.0,5.0,4.0,875,209.25,-0.07687803403706239
4331,the mansfield,3.9542857143,166.0,4.0,4.0,875,209.25,-0.07687803403706239
4332,radisson martinique on broadway,3.6531531532,155.0,3.0,4.0,875,209.25,-0.07687803403706239
4333,the mansfield,3.9542857143,166.0,4.0,5.0,876,469.0,1.4085038447012708
4334,the mansfield,3.9542857143,166.0,4.0,5.0,876,469.0,1.4085038447012708
4335,the mansfield,3.9542857143,166.0,4.0,5.0,876,469.0,1.4085038447012708
4336,hotel fusion,4.1428571429000005,166.0,3.0,5.0,876,469.0,1.4085038447012708
4337,hotel fusion,4.1428571429000005,166.0,4.0,5.0,876,469.0,1.4085038447012708
4338,hotel fusion,4.1428571429000005,166.0,4.0,5.0,876,469.0,1.4085038447012708
4339,hotel fusion,4.1428571429000005,166.0,4.0,5.0,876,469.0,1.4085038447012708
4340,hotel fusion,4.1428571429000005,166.0,4.0,5.0,876,469.0,1.4085038447012708
4341,hotel fusion,4.1428571429000005,166.0,3.0,5.0,876,469.0,1.4085038447012708
4342,motel 6 san francisco downtown,2.7,166.0,3.0,4.0,877,309.25,0.5425984828653122
4343,motel 6 san francisco downtown,2.7,166.0,2.0,4.0,877,309.25,0.5425984828653122
4344,motel 6 san francisco downtown,2.7,166.0,2.0,2.0,878,286.25,0.4419524890164982
4345,motel 6 san francisco downtown,2.7,166.0,2.0,2.0,878,286.25,0.4419524890164982
4346,the raffaello hotel,4.2085470085,165.0,4.0,2.0,878,286.25,0.4419524890164982
4347,the raffaello hotel,4.2085470085,165.0,4.0,2.0,878,286.25,0.4419524890164982
4348,the raffaello hotel,4.2085470085,165.0,4.0,2.0,878,286.25,0.4419524890164982
4349,the raffaello hotel,4.2085470085,165.0,4.0,2.0,878,286.25,0.4419524890164982
4350,the raffaello hotel,4.2085470085,165.0,4.0,3.0,879,303.5,0.28304415399767396
4351,the raffaello hotel,4.2085470085,165.0,4.0,3.0,879,303.5,0.28304415399767396
4352,the raffaello hotel,4.2085470085,165.0,4.0,3.0,879,303.5,0.28304415399767396
4353,the raffaello hotel,4.2085470085,165.0,5.0,3.0,880,203.5,-0.23825139016116267
4354,the raffaello hotel,4.2085470085,165.0,4.0,3.0,880,203.5,-0.23825139016116267
4355,the belvedere,4.2146179402,110.5,4.0,3.0,880,203.5,-0.23825139016116267
4356,the raffaello hotel,4.2085470085,165.0,5.0,3.0,880,203.5,-0.23825139016116267
4357,the raffaello hotel,4.2085470085,165.0,5.0,3.0,880,203.5,-0.23825139016116267
4358,the raffaello hotel,4.2085470085,165.0,5.0,2.0,881,161.25,-0.37786580977973155
4359,the belvedere,4.2146179402,110.5,4.0,2.0,881,161.25,-0.37786580977973155
4360,the raffaello hotel,4.2085470085,165.0,4.0,2.0,882,186.25,-0.18637782558444402
4361,hotel 71,4.1,165.0,4.0,2.0,882,186.25,-0.18637782558444402
4362,springhill suites chicago o hare,4.0666666667,107.0,4.0,2.0,882,186.25,-0.18637782558444402
4363,suncoast hotel and casino,4.1820512821,66.0,4.0,2.0,882,186.25,-0.18637782558444402
4364,hotel 71,4.1,165.0,5.0,2.0,882,186.25,-0.18637782558444402
4365,hotel 71,4.1,165.0,5.0,2.0,882,186.25,-0.18637782558444402
4366,hotel 71,4.1,165.0,4.0,2.0,882,186.25,-0.18637782558444402
4367,grant plaza hotel,3.2955223881,144.0,3.0,2.0,882,186.25,-0.18637782558444402
4368,hotel 71,4.1,165.0,3.0,1.0,883,259.225,0.4837448148529118
4369,hotel 71,4.1,165.0,4.0,1.0,883,259.225,0.4837448148529118
4370,hotel 71,4.1,165.0,4.0,1.0,883,259.225,0.4837448148529118
4371,hotel 71,4.1,165.0,4.0,1.0,883,259.225,0.4837448148529118
